393.304	8.47368
393.836	13.5263
394.368	-1
394.901	31.2105
395.433	9.36842
395.965	13.7368
396.498	6.89474
397.03	18.8947
397.562	12.5263
398.094	15.6316
398.627	21.3158
399.159	8.89474
399.691	15.7895
400.223	10.3158
400.756	19.5263
401.288	12.8421
401.82	17.7895
402.352	18.1053
402.884	12.6316
403.417	10.7368
403.949	5.21053
404.481	16.7895
405.013	7.73684
405.545	11.7895
406.077	26.0526
406.61	13.5789
407.142	5.73684
407.674	16.3684
408.206	16.7368
408.738	12.0526
409.27	11.1579
409.802	11.4211
410.334	14.3684
410.866	10.6842
411.399	25.2105
411.931	16.1053
412.463	17.6842
412.995	10
413.527	26
414.059	8.84211
414.591	13.5789
415.123	15.1579
415.655	17.0526
416.187	24.1579
416.719	22
417.251	6.47368
417.783	15.2105
418.315	13.7368
418.847	20.2632
419.379	19.7368
419.911	27
420.443	15.7895
420.975	25.3684
421.507	22.9474
422.039	13.2105
422.571	16.3684
423.103	9.84211
423.634	13.6316
424.166	11.4211
424.698	29.2105
425.23	19.9474
425.762	17.3684
426.294	7.47368
426.826	18.7368
427.358	15.3684
427.889	21.9474
428.421	9.94737
428.953	10.4737
429.485	32.8947
430.017	17.0526
430.549	21.6316
431.08	12.3158
431.612	10.5263
432.144	20.4211
432.676	17.9474
433.208	8.78947
433.739	21.6842
434.271	25
434.803	10.3684
435.335	24.6842
435.866	15.9474
436.398	27.4211
436.93	22.3684
437.462	5.94737
437.993	19.2105
438.525	20.0526
439.057	22.3158
439.588	12.0526
440.12	19.9474
440.652	7.57895
441.183	10.7895
441.715	23.7368
442.247	14.2632
442.778	6.05263
443.31	26.0526
443.842	16.7368
444.373	19.9474
444.905	12
445.436	21.5789
445.968	21.4211
446.5	18.1579
447.031	9.89474
447.563	27.6842
448.094	13.6842
448.626	25.5789
449.157	11.8947
449.689	30.1579
450.22	8.73684
450.752	23.8421
451.283	21.0526
451.815	27.6316
452.346	17.7895
452.878	19.3158
453.409	22.8947
453.941	23.6316
454.472	21
455.004	16
455.535	21.7895
456.067	30.3684
456.598	16.4211
457.13	20.5789
457.661	22.6842
458.192	18.1053
458.724	23.4211
459.255	21.3684
459.786	19.5263
460.318	23.9474
460.849	29.3684
461.381	29.8947
461.912	19.9474
462.443	22.8947
462.975	25.4211
463.506	18.8947
464.037	20.8421
464.569	14.9474
465.1	27.6842
465.631	22.3684
466.162	22.3684
466.694	26.8947
467.225	25.4211
467.756	38.1053
468.288	29.1579
468.819	31.8421
469.35	45.6842
469.881	17.2105
470.412	39
470.944	22.1579
471.475	35.6316
472.006	33.7368
472.537	25.5263
473.068	57.1579
473.6	85.8947
474.131	256.211
474.662	632.421
475.193	667.158
475.724	363.895
476.255	198.789
476.786	162.842
477.317	127.684
477.849	132.263
478.38	91.7368
478.911	84.6316
479.442	79.3684
479.973	83.8421
480.504	70.3158
481.035	72.3158
481.566	87.5263
482.097	71.2632
482.628	81.2632
483.159	94.3158
483.69	101.526
484.221	114.789
484.752	89.8421
485.283	111.895
485.814	106.684
486.345	112.421
486.876	143.263
487.407	178.684
487.938	235
488.469	239.053
489	331.632
489.53	436.737
490.061	638.316
490.592	852.105
491.123	987.579
491.654	1143.47
492.185	1362.74
492.716	1686.11
493.247	1937.58
493.777	2061.47
494.308	2147.63
494.839	2286.37
495.37	2334.84
495.901	2389.53
496.431	2442.68
496.962	2489.47
497.493	2513.74
498.024	2500.79
498.555	2452.84
499.085	2569.42
499.616	2635.58
500.147	2647.74
500.677	2734.05
501.208	2759.58
501.739	2808
502.27	2804.47
502.8	2891.89
503.331	2987.05
503.862	3072.05
504.392	3075.84
504.923	3077.21
505.453	3053.95
505.984	3194.05
506.515	3293.26
507.045	3316.89
507.576	3327.37
508.107	3354.42
508.637	3459.26
509.168	3500.95
509.698	3510.21
510.229	3545.21
510.759	3565.11
511.29	3648.89
511.82	3691.63
512.351	3706.68
512.881	3784.11
513.412	3805.58
513.942	3846.21
514.473	3892.26
515.003	3936.79
515.534	3982.84
516.064	4020.68
516.595	3966.53
517.125	3965.63
517.656	4116.32
518.186	4224.63
518.716	4299.47
519.247	4369
519.777	4433.89
520.308	4550.11
520.838	4620.84
521.368	4687.05
521.899	4749
522.429	4822.79
522.959	4881.42
523.49	4884.11
524.02	4894.9
524.55	4943.53
525.081	4990.89
525.611	5153.05
526.141	5232.26
526.671	5277.47
527.202	5375.68
527.732	5475
528.262	5516.58
528.792	5539.84
529.323	5637.84
529.853	5613.31
530.383	5586.11
530.913	5633.47
531.443	5750.79
531.974	5765.84
532.504	5792.79
533.034	5833.21
533.564	5909.26
534.094	6005
534.624	6092
535.154	6151.95
535.684	6134.21
536.215	6185.32
536.745	6242.32
537.275	6372
537.805	6425.11
538.335	6398.79
538.865	6477.37
539.395	6531.58
539.925	6588.84
540.455	6676.42
540.985	6752.58
541.515	6822.1
542.045	6879.32
542.575	6932.74
543.105	6968.21
543.635	6966.47
544.165	7003.68
544.695	7130.79
545.225	7192.74
545.754	7171.37
546.284	7097.37
546.814	7150.16
547.344	7168
547.874	7162.37
548.404	7310.58
548.934	7409.47
549.464	7455.68
549.993	7555.11
550.523	7578.05
551.053	7554.32
551.583	7501.47
552.113	7520.79
552.642	7547.68
553.172	7614.47
553.702	7588.63
554.232	7486.37
554.761	7575.84
555.291	7728.58
555.821	7808.1
556.351	7800.95
556.88	7878.69
557.41	7918.32
557.94	7960.32
558.469	7988.58
558.999	8003.89
559.529	7991.74
560.058	8028.53
560.588	8092.9
561.118	8135.84
561.647	8157.79
562.177	8213.31
562.706	8281.95
563.236	8347.05
563.766	8377.74
564.295	8398.16
564.825	8447.74
565.354	8478.42
565.884	8579.37
566.413	8687.68
566.943	8686.95
567.472	8718.9
568.002	8684.68
568.531	8743.9
569.061	8805.74
569.59	8863.37
570.12	8875.68
570.649	8957.1
571.178	9090.74
571.708	9203.16
572.237	9281.79
572.767	9264.84
573.296	9251.21
573.825	9258.32
574.355	9270.37
574.884	9300.53
575.414	9281.84
575.943	9198.21
576.472	9119.68
577.001	9097.05
577.531	9237.68
578.06	9340.84
578.589	9440.32
579.119	9478.05
579.648	9480.31
580.177	9665.84
580.706	9698.79
581.236	9694.16
581.765	9643.16
582.294	9647.58
582.823	9674.53
583.352	9632.21
583.882	9664.21
584.411	9760.74
584.94	9773.53
585.469	9852
585.998	9940.05
586.527	10052.7
587.056	10159.6
587.585	10100.6
588.115	10023.5
588.644	10093
589.173	10178.1
589.702	10381
590.231	10475.6
590.76	10489
591.289	10532.1
591.818	10564.1
592.347	10525.2
592.876	10776.4
593.405	10978.6
593.934	11009.8
594.463	11067.8
594.992	11209.1
595.521	11306.7
596.05	11406.2
596.578	11380
597.107	11580.7
597.636	11626
598.165	11709.5
598.694	11806.5
599.223	11905.6
599.752	11939.8
600.281	12022.5
600.809	12109.3
601.338	12082.9
601.867	12166.1
602.396	12227.6
602.925	12251.7
603.453	12303.9
603.982	12167.4
604.511	12082.4
605.04	12232.2
605.568	12342.4
606.097	12259.2
606.626	12184.7
607.154	12241
607.683	12351.5
608.212	12482.3
608.74	12498.7
609.269	12531.2
609.798	12462.8
610.326	12491.3
610.855	12513.9
611.384	12548.5
611.912	12677.4
612.441	12532
612.969	12419.9
613.498	12201.1
614.026	12365.3
614.555	12462.8
615.083	12587.6
615.612	12542.5
616.141	12571.6
616.669	12583.7
617.197	12580.3
617.726	12596.5
618.254	12632.2
618.783	12744.2
619.311	12701.2
619.84	12648.3
620.368	12682.8
620.896	12681.3
621.425	12759.7
621.953	12835.2
622.482	12877.8
623.01	12934.9
623.538	12922.2
624.067	12847.2
624.595	12437.1
625.123	12547.5
625.652	13118.1
626.18	13315.6
626.708	13324.7
627.236	13315.6
627.765	13384.8
628.293	13521
628.821	13569.3
629.349	13596.9
629.878	13708.3
630.406	13724.6
630.934	13812.5
631.462	13863.6
631.99	13670.7
632.518	13655.6
633.047	13883.5
633.575	13994.5
634.103	14095.8
634.631	14142.2
635.159	14289.1
635.687	14346.7
636.215	14426.6
636.743	14420.6
637.271	14375.7
637.799	14032.1
638.327	14252.1
638.855	14499.7
639.383	14564.4
639.911	14684.5
640.439	14709.5
640.967	14737.1
641.495	14654.7
642.023	14625.6
642.551	14609.9
643.079	14787.5
643.607	14803
644.135	14841.8
644.662	14886.5
645.19	14864.5
645.718	15061.9
646.246	15112.4
646.774	15221.9
647.302	15123.7
647.829	14930.5
648.357	15033.4
648.885	15133.8
649.413	15270.1
649.941	15343.4
650.468	15245.7
650.996	15172.7
651.524	15437.4
652.052	15655.1
652.579	15643.5
653.107	15623.1
653.635	15718.3
654.162	15806.4
654.69	15929.7
655.217	15862
655.745	16007.7
656.273	16095.5
656.8	16071.9
657.328	16069.9
657.855	16118.4
658.383	16043.2
658.911	16044.7
659.438	16208.3
659.966	16349.4
660.493	16538
661.021	16683.2
661.548	16627.3
662.076	16689.7
662.603	16844.2
663.131	16909.1
663.658	16971.3
664.185	16989.4
664.713	17061.2
665.24	17168.3
665.768	17162.3
666.295	17212.1
666.822	17263.5
667.35	17030.6
667.877	16934.2
668.404	16777.3
668.932	16372.2
669.459	16037.4
669.986	15934.3
670.514	16318
671.041	16532.8
671.568	16924.4
672.095	17209.4
672.623	17222.4
673.15	17332.2
673.677	17590.6
674.204	17751.4
674.731	17719.6
675.259	17584.9
675.786	17593.3
676.313	17489.7
676.84	17389.6
677.367	17517.5
677.894	17523.4
678.421	17313.1
678.948	17168.6
679.475	17282.2
680.003	17055.2
680.53	16915.1
681.057	16982.5
681.584	16849.1
682.111	16643.6
682.638	16526.5
683.165	16586.4
683.692	16821.1
684.219	17034.2
684.745	17131.4
685.272	17377.6
685.799	17467
686.326	17517.2
686.853	17414.6
687.38	17323.7
687.907	17223.7
688.434	17279.6
688.961	17472.6
689.487	17392.4
690.014	17340.4
690.541	17442.2
691.068	17397.1
691.595	17465.7
692.121	17545.4
692.648	17341.1
693.175	17438.9
693.702	17500.6
694.228	17573.7
694.755	17642.7
695.282	17685
695.808	17970
696.335	18016
696.862	17990.1
697.388	18191.4
697.915	18013.8
698.441	18018.3
698.968	18125.9
699.495	18538.7
700.021	18438.6
700.548	18161.6
701.074	18335.3
701.601	18725.9
702.127	18872.8
702.654	18771.2
703.18	18856.9
703.707	18855
704.233	19000.2
704.76	19103.1
705.286	18954.7
705.813	18917.6
706.339	19148.2
706.865	19244.2
707.392	19218.3
707.918	19269.1
708.445	19474.1
708.971	19395.4
709.497	19212
710.024	19428.9
710.55	19145.6
711.076	19167.7
711.602	19487.2
712.129	19431.1
712.655	19373.6
713.181	19370.7
713.707	19268.9
714.234	19178.7
714.76	19315.7
715.286	19270.9
715.812	19350
716.338	19224.2
716.865	19268.3
717.391	19244.7
717.917	19242.9
718.443	19142.6
718.969	19012.7
719.495	19106.4
720.021	19085.3
720.547	19042.9
721.073	19082.1
721.599	18986.5
722.125	18911.1
722.651	18892.2
723.177	18673.2
723.703	18503.3
724.229	18674.7
724.755	18544.9
725.281	18406.8
725.807	18448.1
726.333	18421.4
726.859	18225.1
727.385	18304.9
727.911	18200.5
728.436	17932.5
728.962	18018.4
729.488	17695.5
730.014	17746.1
730.54	17913.1
731.065	17831.7
731.591	17766.2
732.117	17823.1
732.643	17650.6
733.169	17631.5
733.694	17555.2
734.22	17580.2
734.746	17681.8
735.271	17611.6
735.797	17626.7
736.323	17517.7
736.848	17691.3
737.374	17478.1
737.899	17403.7
738.425	17503.6
738.951	17385.3
739.476	17483.6
740.002	17351.4
740.527	17403.6
741.053	17394.6
741.578	17273
742.104	17459.8
742.629	17507.7
743.155	17560.9
743.68	17412.4
744.206	17518.4
744.731	17568.5
745.257	17503.7
745.782	17331.9
746.307	17404.3
746.833	17504.5
747.358	17584.7
747.883	17492.6
748.409	17331.2
748.934	17229.3
749.459	17356.3
749.985	17292.5
750.51	17286.1
751.035	17567.2
751.56	17349
752.086	17357.8
752.611	17440.7
753.136	17316.9
753.661	17243.4
754.187	17201.7
754.712	17029.7
755.237	17120.5
755.762	17182.7
756.287	17033.9
756.812	16842.9
757.337	16879
757.862	16837.6
758.387	16815.5
758.912	16742.1
759.438	16564.8
759.963	16521.3
760.488	16579.2
761.013	16522.1
761.538	16303.8
762.063	16158.1
762.587	16172.6
763.112	16238.4
763.637	16110.9
764.162	15994.8
764.687	15997.5
765.212	16071.1
765.737	15993.2
766.262	15914.8
766.787	15849.2
767.311	15700.8
767.836	15563.8
768.361	15427.1
768.886	15383.3
769.411	15396.5
769.935	15319
770.46	15397.7
770.985	15340.2
771.509	15238.6
772.034	15068.2
772.559	15025.3
773.083	14996.2
773.608	14872.5
774.133	14827.3
774.657	14826.9
775.182	14583.8
775.707	14399.7
776.231	14389
776.756	14417.2
777.28	14441.3
777.805	14319.4
778.329	14164.4
778.854	14097.8
779.378	14000.8
779.903	13782.1
780.427	13696.3
780.952	13730.1
781.476	13724.3
782.001	13592.1
782.525	13636.4
783.049	13648.7
783.574	13407.7
784.098	13297.7
784.622	13283.2
785.147	13237.7
785.671	13086.5
786.195	13075.1
786.72	12952.7
787.244	12761.1
787.768	12690.5
788.293	12628.2
788.817	12482
789.341	12449.5
789.865	12468.6
790.389	12459.3
790.914	12350.6
791.438	12204.7
791.962	12165.5
792.486	12205.3
793.01	12171
793.534	12087.9
794.058	12079.6
794.582	12043.2
795.106	11882.3
795.63	11751.5
796.154	11746.9
796.678	11720.7
797.202	11526.8
797.726	11487.1
798.25	11516.7
798.774	11424.5
799.298	11153.9
799.822	11096.9
800.346	11136.4
800.87	11071.6
801.394	11196
801.918	11033.8
802.442	11046.4
802.965	11055
803.489	11028.8
804.013	10933.8
804.537	10879.1
805.06	10813.7
805.584	10740.5
806.108	10634.5
806.632	10494.5
807.155	10506.8
807.679	10390.9
808.203	10270.1
808.726	10333.2
809.25	10245.2
809.774	10101
810.297	10116.1
810.821	10038.3
811.345	9940.42
811.868	9848
812.392	9817.26
812.915	9777.84
813.439	9717.58
813.962	9741.79
814.486	9672.26
815.009	9612.95
815.533	9502.95
816.056	9346
816.58	9352.37
817.103	9413.89
817.626	9270.21
818.15	9175.53
818.673	9103.37
819.197	9030.89
819.72	8935.89
820.243	8872.47
